,name,url,formatted_address,types,place_id,accounting,administrative_area_level_1,administrative_area_level_2,administrative_area_level_4,administrative_area_level_5,airport,amusement_park,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,church,city_hall,clothing_store,colloquial_area,convenience_store,country,dentist,department_store,doctor,drugstore,electronics_store,establishment,finance,florist,food,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,home_goods_store,hospital,jewelry_store,laundry,library,liquor_store,local_government_office,locality,lodging,meal_delivery,meal_takeaway,movie_rental,movie_theater,moving_company,museum,natural_feature,neighborhood,night_club,park,parking,pet_store,pharmacy,physiotherapist,place_of_worship,point_of_interest,police,political,post_office,premise,primary_school,real_estate_agency,restaurant,rv_park,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,street_address,sublocality,sublocality_level_1,subway_station,supermarket,tourist_attraction,town_square,train_station,transit_station,travel_agency,university,veterinary_care,zoo
1751,POWER LGBTS APP,https://maps.google.com/?cid=1006396421572214936,"R. JP 10, qd 20 - lot 24 - Jardim Guanabara II, Goiânia - GO, 74684-037, Brasil","['point_of_interest', 'establishment']",ChIJB5Kg1DbzXpMRmEAJmzZw9w0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,Pizzaria Tropical,https://maps.google.com/?cid=6594204485645387444,"Av. T-2, 2281 - St. Bueno, Goiânia - GO, 74215-001, Brasil","['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJRfOjdUnxXpMRtEYuxwpSg1s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,Pizzaria Boaventura,https://maps.google.com/?cid=17544551335762190489,"Praça Ver. Boaventura Moreira de Andrade, 140 - St. Leste Vila Nova, Goiânia - GO, 74640-010, Brasil","['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJiVvLPNPzXpMRmeC1H3zEevM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,Pizzaria Panorâmico,https://maps.google.com/?cid=3806520264502793324,"Av. Castelo Branco, 627 - St. Bueno, Goiânia - GO, 74210-185, Brasil","['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJU4wyh_nxXpMRbNQDRAN60zQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,Pizzaria Paulista - A melhor pizza de Goiânia,https://maps.google.com/?cid=14942903960794321400,"R. 22, nº 443 - St. Oeste, Goiânia - GO, 74120-130, Brasil","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJUVVVnR3xXpMR-FHsP_vbX88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,Pizzaria Time Express,https://maps.google.com/?cid=12972233943668248569,"Alameda Leopoldo de Bulhões, Quadra 50 - Lote 13 - St. Pedro Ludovico, Goiânia - GO, 74820-060, Brasil","['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJd8qFO8DzXpMR-U-cuwqiBrQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,Hamburgueria Singular,https://maps.google.com/?cid=13425649957453451423,"R. 240 - Setor Leste Universitário, Goiânia - GO, 74605-170, Brasil","['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJzXXJ1fvxXpMRn1DAEIF9Ubo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,Hamburgueria PapaTudo,https://maps.google.com/?cid=17525115181986186012,"R. 16-B 1-17 Praça Alípio Ferreira Mendes - St. Aeroporto, Goiânia - GO, 74075-455, Brasil","['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJF-Im6NDzXpMRHIMX7me3NfM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,Hamburgueria 9 3/4 Artesanal,https://maps.google.com/?cid=5401163949495101446,"Rua C-75 Qd 180 Lt 16 Casa 01 - St. Sudoeste, Goiânia - GO, 74303-020, Brasil","['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJT9DWEYr3XpMRBihN1_7J9Eo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,Cervejaria Mangueiras,https://maps.google.com/?cid=17220667775187212078,"Avenida Rua R-11, 895 esquina com a Rua João de Abreu Paralelo à Av Portugal e abaixo do Supermercado - Extra - St. Oeste, Goiânia - GO, 74120-030, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJwwx3pUXxXpMRLtcMPxoa_O4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,Cervejaria Planeta,https://maps.google.com/?cid=15284376618358651868,"R. T-65, Esquina com Rua S-5 Quadra S24 Lote 6A - St. Bela Vista, Goiânia - GO, 74823-370, Brasil","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJTZicQOHwXpMR3LuN5o0DHdQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,Cervejaria Cavalo Louco,https://maps.google.com/?cid=14916404256809479169,"R. Altino Tome, S/N - Vila Brasilia, Aparecida de Goiânia - GO, 74911-200, Brasil","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ8W8FYHzwXpMRAexAHaS2Ac8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,Sorveteria Beijo Frio,https://maps.google.com/?cid=3642792744361719643,"R. 84, 604 - St. Sul, Goiânia - GO, 74080-410, Brasil","['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJj_9_Mm7xXpMRW_cMXrPMjTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,Sorveteria Cia do Chocolate St. Bela Vista,https://maps.google.com/?cid=9998773203385602605,"Alameda Couto Magalhães, 161 - Qd. S.31 - R. 25 de Março - St. Bela Vista, Goiânia - GO, 74823-440, Brasil","['food', 'point_of_interest', 'store', 'establishment']",ChIJW_f1AeTwXpMRLVJ-sUDHwoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,Sorveteria Beijo Frio,https://maps.google.com/?cid=463732173737764942,"R. 59, 210 - Jardim Goiás, Goiânia - GO, 74810-260, Brasil","['food', 'point_of_interest', 'store', 'establishment']",ChIJowRVzqfxXpMRTiiPfvSBbwY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,Sorveteria Gelato Italiano,https://maps.google.com/?cid=13939658352524012746,"R. 23, 446 - St. Central, Goiânia - GO, 74015-120, Brasil","['food', 'point_of_interest', 'store', 'establishment']",ChIJ40nzBLvzXpMRyiyAiGqdc8E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,Sorveteria Interlagos,https://maps.google.com/?cid=12111725071877770383,"Avenida Pedro Álvares Cabral - Rua L-15, Quadra 180 - Novo Mundo, Goiânia - GO, 74710-060, Brasil","['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJl084qe_xXpMRj4x3Psh9Fag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,Veterinário Tio Patinhas,https://maps.google.com/?cid=9311703594714602901,"Avenida Bela - R. L. B, 17 - qd 58b - Conj. Liberdade, Aparecida de Goiânia - GO, 74911-690, Brasil","['veterinary_care', 'point_of_interest', 'establishment']",ChIJ3dpfy_TxXpMRlR2xeBXROYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1769,Veterinário em Domicilio 24h Drº Guilherme Vianna,https://maps.google.com/?cid=11698103237444279126,"R. 209-A, n°1405 - St. Leste Vila Nova, Goiânia - GO, 74640-135, Brasil","['veterinary_care', 'point_of_interest', 'establishment']",ChIJ0xWREOLzXpMRVpu2TeoCWKI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1770,Veterinaria Doutora Pet,https://maps.google.com/?cid=10174363404767756126,"R. Poe. José Bonifácio, 570 - Vila Concórdia, Goiânia - GO, 74765-420, Brasil","['veterinary_care', 'point_of_interest', 'establishment']",ChIJX01khQ7uXpMRXn_qTJyZMo0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1771,Veterinária Campos. Dra. Sonia,https://maps.google.com/?cid=13861903100500922794,"Av. César Lattes, 470 - Conj. Cachoeira Dourada, Goiânia - GO, 74363-010, Brasil","['veterinary_care', 'point_of_interest', 'establishment']",ChIJxTWNUff2XpMRqlE-KG1fX8A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1772,Sinuca Bar Santa Clara,https://maps.google.com/?cid=61542843319058076,"Av. das Espatódias, 73 - QD. 03 LT. 05 - Jardim da Luz, Goiânia - GO, 74850-360, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJu-T3TebxXpMRnP5_0uOk2gA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,7ball Esporte & Lazer Goiânia | Mesas de Sinuca,https://maps.google.com/?cid=16566747087688711979,"Av. Dep. Jamel Cecílio, 275 - St. Sul, Goiânia - GO, 74085-580, Brasil","['store', 'point_of_interest', 'establishment']",ChIJCQe-IULxXpMRKz9srbPo6OU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,Locadora Goiana de Sinuca - Locação - Aluguel de Mesas de Sinuca - Aluguel de Brinquedos para Festas,https://maps.google.com/?cid=3479029290657268598,"R. Maria Aparecida, QD.154 - LT.09 - Parque Amazonia, Goiânia - GO, 74843-180, Brasil","['point_of_interest', 'store', 'establishment']",ChIJEcZslAT3XpMRdkPOCLX-RzA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,Boteco Posto 15,https://maps.google.com/?cid=15009753214311823486,"R. 15, 1896 - St. Marista, Goiânia - GO, 74150-150, Brasil","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJi4oNal_xXpMRfnhV-QVbTdA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,Boteco do Riquinho,https://maps.google.com/?cid=3231133450137339013,"Av. B, 616 - St. Oeste, Goiânia - GO, 74110-110, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJ6dv-cVnxXpMRhYRR7cBK1yw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,Boteco Raiz Distribuidora de Bebidas,https://maps.google.com/?cid=3791991989917358042,"Av. 85, 1829 - St. Marista, Goiânia - GO, 74160-010, Brasil","['point_of_interest', 'establishment']",ChIJ_Xo5JhjxXpMR2pcmvp_cnzQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,Boteco do Waltim,https://maps.google.com/?cid=15252785607504208140,"R. dos Jasmins, 2-32 - Parque das Laranjeiras, Goiânia - GO, 74855-480, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJtQb9KWrwXpMRDKF6grLHrNM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,Boteco Do Filhote,https://maps.google.com/?cid=1576145334269074421,"Avenida Bela Vista Parque Trindade I - Parque Trindade, Aparecida de Goiânia - GO, 74921-206, Brasil","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJfxDBnqj6XpMR9Vt_q9SX3xU,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,Show bar,https://maps.google.com/?cid=1362215367203934568,"R. 137, 548 - St. Marista, Marista - GO, 74170-120, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJC7K9zDPxXpMRaNHEvaiP5xI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,Show Luz Goiânia,https://maps.google.com/?cid=4517355811709369188,"R. 4, 116 - St. Central, Goiânia - GO, 74020-060, Brasil","['home_goods_store', 'point_of_interest', 'store', 'establishment']",ChIJWzJL8d_zXpMRZLv7QC3fsD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,Show de Bola - Escolinha de Futebol e Lazer,https://maps.google.com/?cid=3698967154916567457,"Av. Piratininga, 254 - Parque Amazonia, Goiânia - GO, 74835-160, Brasil","['point_of_interest', 'establishment']",ChIJy_CO9tDwXpMRoamjiAdfVTM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,Show Ball,https://maps.google.com/?cid=10340475514950803185,"Av. Blvd. das Esmeraldas, 3 - St. Goiânia 2, Goiânia - GO, 74663-520, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJ5RGvfAjzXpMR8V5E1bG_gI8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,Show grill&açai,https://maps.google.com/?cid=8246657832953454179,"Rua 7 Esquina Com Rua 10 - St. Oeste, Goiânia - GO, 74110-090, Brasil","['point_of_interest', 'store', 'establishment']",ChIJZ1b-0ELxXpMRYx5iPZsDcnI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,Cinemas Lumière,https://maps.google.com/?cid=7547616770381217176,"Banana Shopping - Av. Araguaia, 376 - St. Central, Goiânia - GO, 74030-100, Brasil","['movie_theater', 'point_of_interest', 'establishment']",ChIJ-yDb3mLxXpMRmH1as3aFvmg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,Cinemark,https://maps.google.com/?cid=8503736510861066646,"Av. Dep. Jamel Cecílio, 3300 - Loja 239 - Jardim Goiás, Goiânia - GO, 74810-907, Brasil","['movie_theater', 'point_of_interest', 'establishment']",ChIJlQVIYFLwXpMRlsFkSU1XA3Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,Cinema Lumière,https://maps.google.com/?cid=7926659450840242051,"R. 44, 399 - St. Central, Goiânia - GO, 74063-010, Brasil","['shopping_mall', 'point_of_interest', 'establishment']",ChIJ33XLKr3zXpMRg1fT9sUmAW4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,Cinemas Lumière,https://maps.google.com/?cid=7976624764389905466,"Loja 201/202/237, Shopping Bougainville - R. Nove, 1855 - St. Marista, Goiânia - GO, 74150-130, Brasil","['movie_theater', 'point_of_interest', 'establishment']",ChIJh1M8dkDxXpMROlQLFPapsm4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,CINEMARK,https://maps.google.com/?cid=17088601089674534946,"Av. Perimetral Norte, 8303 - Jardim Diamantina, Goiânia - GO, 74445-360, Brasil","['movie_theater', 'point_of_interest', 'establishment']",ChIJF2JHl2TzXpMRImBn2iboJu0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
